body,date,title,url
"['Luego que miembros de la junta vecinal “3 de Mayo” de Villa Arenales, protagonizaran una protesta en puertas del Concejo Municipal exigiendo el servicio de más líneas de trasporte liviano al sector, la Comisión de Servicios y Defensa al Cosumidor de la institución y la Federación Departamental de Choferes “San Cristóbal”, se comprometieron a solucionar el conflicto en 48 horas.', 'Ayer en la mañana, un grupo de vecinos de la mencionada urbanización, realizaron una protesta pidiendo el ingreso de una línea de minibuses de transporte liviano al sector, toda vez que la única línea que entra a la zona es el micro “Q” celeste, y no abastece las necesidades de los vecinos.', 'Además, denunciaron que en días pasados, miembros de la línea de micro “se pusieron violentos”, en rechazo al ingreso de otras líneas de transporte y agredieron a los vecinos de la zona.', 'Ante la protesta de los vecinos, tras una reunión con la Comisión de Servicios y Defensa al Consumidor, vecinos y el sector transporte, el concejal José Flores, informó que para dar solución al conflicto, se vienen realizando la primera mesa de trabajo para en 48 horas tener una respuesta positiva.', '“Esto va a ser un antecedente de cómo vamos a generar la solución a estos problemas dándoles la ley misma municipal a las rutas ya que ellos consensuen entre vecinos, entre usuarios y los que prestan el servicio”, manifestó Flores.', 'Según refirió la autoridad municipal, existe solicitudes de creación de nuevas rutas de autotransporte, pero no específicas, sin embargo, con esta primera iniciativa junto al sector de los transportistas se prevé generar atención al pedido de los vecinos y acelerar los plazos para que todas las líneas tengan la ley municipal que le ampare como ruta.', 'A su turno, el ejecutivo de los choferes, Ricardo Choque, aseguró que el transporte “va a entrar sí o sí” a prestar su servicio, pero indicó que no se puede adelantar que líneas operarán en la zona.']",2021-09-16T16:38:38+00:00,Comprometen solución al pedido de transporte de Villa Arenales,https://lapatria.bo/2021/09/16/comprometen-solucion-al-pedido-de-transporte-de-villa-arenales/
"['En el mes de la familia, el Gobierno Autónomo Municipal de Oruro (GAMO), mediante la Dirección de Igualdad de Oportunidades (DIO), alista para mañana la feria de sensibilización denominada “Adoptar es un acto de amor”, para brindar información y orientación sobre los requisitos para formalizar el proceso de adopción de niñas, niños y adolescentes.', 'El responsable de la DIO, Luis Martínez, consideró importante reconocer algunas normativas dentro de la Constitución Política del Estado (CPE), relaciona-das a los derechos de los seres humanos.', 'En este caso, Martínez ponderó el artículo 62, que señala que el Estado reconoce y protege a las familias como el núcleo fundamental de la sociedad, y garantizará las condiciones sociales y económicas necesarias para su desarrollo integral. Todos sus integrantes tienen igualdad de derechos, obligaciones y oportunidades.', '“En este sentido la normativa a previsto mecanismos para que ningún niño, ninguna niña pueda estar sin una familia, varios casos de los que conocemos, abandonos de niños niñas adolescentes inclusivamente en el entorno familiar los tíos no quieren hacerse cargo”, observó Martínez.', 'Viendo esa realidad y basándose en la Ley 1168 Ley de abreviación procesal para garantizar la restitución del derecho humano a la familia de las niñas, niños y adolescentes, este mes, la DIO, encamina una actividad de sensibilización y concienciación para que todos los niños puedan tener un hogar promoviendo la adopción.', 'El responsable de la DIO, instó a toda la ciudadanía orureña a participar de la feria “Adoptar es un acto de amor”, a realizarse el viernes a partir de las 09:00 horas en la Plaza 10 de Febrero.', '“Esperemos que a partir de este tipo de actividades de sensibilización vamos hacer conocer la importancia de la familia de la importancia de adoptar incremente esa es la idea y que la gente se anime para adoptar a un niño”, finalizó.']",2021-09-16T16:36:06+00:00,Alistan la feria de sensibilización “Adoptar es un acto de amor”,https://lapatria.bo/2021/09/16/alistan-la-feria-de-sensibilizacion-adoptar-es-un-acto-de-amor/
"['Ante el pedido de organizaciones y comunidades, expertos de la Secretaría de la Convención Ramsar evaluarán la degradación de los lagos Uru Uru y Poopó, para luego emitir un informe con recomendaciones técnicas para la recuperación de los ecosistemas.', 'Antes de la llegada de la comisión, instituciones, organizaciones y comunidades afectadas, salieron para concienciar a la población y llamar al cumplimiento de las acciones previas antes de la llegada de la comisión prevista para el 20 al 24 de septiembre.', 'En julio de 2019, en el marco de la campaña #LagoPoopóEsVida, comunidades locales y organizaciones ambientales, sociales y de mujeres enviaron a la Secretaría de Ramsar información sobre el estado de los lagos y solicitaron asistencia técnica para evaluar su salud. El gobierno boliviano hizo luego la solicitud formal para viabilizar la visita.', '“Reconocemos la voluntad política de autoridades nacionales para obtener apoyo internacional ante la crisis ambiental. Las misiones de Asesoramiento Ramsar, son una herramienta eficaz para tener asesoramiento especializado e independiente orientado a la preservación de los humedales”, manifestó la abogada de la Asociación Interamericana para la Defensa del Ambiente (AIDA), Claudia Velarde.', 'En 2002, el Lago Poopó fue declarado Humedal de Importancia Internacional junto con el lago Uru Uru bajo la Convención Ramsar, un tratado intergubernamental para la protección de esos entornos naturales.', '“Los lagos Uru Uru y Poopó garantizan la recarga hídrica de pozos y fuentes de agua, regulan el clima, son hábitat para la avifauna, permiten la seguridad y soberanía alimentaria de las poblaciones aledañas y son el cobijo de culturas milenarias”, manifestó Limbert Sánchez, del Centro de Ecología y Pueblos Andinos (CEPA).', 'Al incluir a los lagos Uru Uru y Poopó como sitio Ramsar, el Estado boliviano se comprometió a conservar las características ecológicas de estos humedales. En ese sentido, la visita de la misión de expertos despierta la expectativa de los sectores afectados, que consideran una oportunidad clave para obtener recomendaciones objetivas y especializadas orientadas al cumplimiento de ese compromiso.', '“Estamos pendientes de la visita de la Misión Ramsar. Debe tomarse en cuenta la situación del ecosistema, pero también los factores que siguen influyendo en su degradación. Se deben adoptar estrategias para combatir el cambio climático, poner un alto a la contaminación minera”, señaló Ángela Cuenca, coordinadora del Colectivo CASA.', 'Ante la sequía del Lago Poopó y la contaminación en el Uru Uru, hay expectativas por la llegada de la Comisión Ramsar para el apoyo técnico de los humedales.']",2021-09-16T16:34:32+00:00,Consolidan asistencia técnica internacional para recuperar los lagos Uru Uru y Poopó,https://lapatria.bo/2021/09/16/consolidan-asistencia-tecnica-internacional-para-recuperar-los-lagos-uru-uru-y-poopo/
"['En el marco de las diferentes campañas solidarias emprendidas a raíz del contagio masivo de Covid-19 en el Hogar de Ancianos “La Sagrada Familia”, des-de la Diócesis de Oruro, alertaron ayer a la población de la existencia de personas inescrupulosas que aprovecharon la situación para también realizar colectas, pero para beneficio personal.', 'El delegado Episcopal de la Diócesis de Oruro, René Cueto, informó que en todas las Parroquias de la Iglesia Católica durante sus celebraciones del domingo se realizó una colecta de dinero y de víveres para los ancianitos del hogar.', 'Según Cueto, en esta campaña no faltó la solidaridad de los devotos, quienes de manera altruista, aportaron con un granito de arena para contribuir en alguna manera para colaborar con la difícil situación que se vive dentro del hogar.', '“Nuestros movimientos apostólicos han hecho estas colectas, anotando los nombres de los benefactores para llevarles a ellos, entre estos dos últimos días en el Obispado estamos recibiendo los sacerdotes para llevar allá”, recalcó Cueto.', 'Sin embargo, el delegado alertó que existen grupos de personas que realizan constantes visitas a los centros de abasto para realizar la colecta de una gran cantidad de pañales y dinero a nombre de la comunidad religiosa con la excusa de destinar lo recolectado para el asilo, sin embargo, el objetivo sería personal.', 'En ese contexto, Cueto advirtió a la población que desea contribuir con el hogar a exigir alguna credencial para corroborar que las personas forman parte de una institución y se eviten problemas.', '“Sabemos que personas inescrupulosas están aprovechando este momento tan delicado que viven en esta comunidad religiosa y sus amparados para que no se aprovechen y ellos más bien estén haciendo la campaña en favor pro-pio”, lamentó.', 'Sin embargo, también destacó el desprendimiento de varios sectores que con mucho cariño hicieron llegar sus aportes como gesto de solidaridad en favor de los ancianitos que en muchas ocasiones son abandonos por sus familias.']",2021-09-16T16:30:09+00:00,Diócesis alerta a la población de personas que realizan falsas colectas,https://lapatria.bo/2021/09/16/diocesis-alerta-a-la-poblacion-de-personas-que-realizan-falsas-colectas/
"['El municipio de Pazña está sintiendo los efectos de la sequía, ya que de apoco disminuye el agua para consumo humano y el forraje para los animales empieza a escasear, es por ello que las autoridades y pobladores buscan maneras de paliar esa necesidad.', '“(Se está sintiendo la sequía) Más que todo en el tema agrario, no está lloviendo, estamos muy afectados nosotros, ahora estamos disponiendo (agua) tenemos unos estanques para llevar a las comunidades, eso vamos a agilizar bien y vamos a trasladar donde más necesitan porque la ganadería está sufriendo en allá”, explicó el alcalde de Pazña, Martín Sabino Quispe Alarcón.', 'El municipio tiene aproximadamente 5.700 habitantes explicó la autoridad, y el déficit hídrico se siente en unos distritos más que en otros.', 'En los poblados donde existe un sistema de agua potable se redujo el horario de suministro, y donde aún no llega el líquido elemento por cañerías se mantiene el uso de pozos, pero éstos están secándose, los usuarios cada vez excavan más para tener lo necesario para subsistir.', '“Tenemos algunas vertientes de agua, también vamos a llevar agua desde ahí a nuestras comunidades que más necesitan”, añadió.', 'La autoridad originaria de la comunidad Vuelta Blanca, Wilfredo Acarapi Chaca, señaló que los animales son los que están sufriendo con la falta de forraje y agua, los ganaderos se dan modos para alimentarlos.', '“Estamos dándoles afrecho y jipi de la quinua (residuos restantes de la quinua), agua de pozo, y con eso estamos manteniendo al ganado”, mencionó.', 'Los pobladores de ese sector principalmente se dedican a la crianza de ganado ovino y bovino.', 'En lo que refiere al agua potable para consumo humano, señaló que están acudiendo a los pozos, ya que el proyecto de agua potable aun no llega a todos los pobladores de Vuelta Blanca.']",2021-09-16T16:29:07+00:00,Agua y forraje empiezan a escasear en Pazña,https://lapatria.bo/2021/09/16/agua-y-forraje-empiezan-a-escasear-en-pazna/
"['El acoso y la violencia política hacia las mujeres se han naturalizado en el área rural, y apenas tres gobiernos municipales del departamento implementaron la normativa pertinente para hacerle frente a este flagelo que viven las demás autoridades. La Defensoría del Pueblo hace seguimiento de esta temática.', '“Estos temas del acoso y violencia política se han naturalizado en el área rural, en particular, es altamente posesionado como parte normal de la vida de los concejos (municipales), etc., y algo que también es importante relievar muchas veces el tema de sororidad entre mujeres no es tan coherente porque hasta entre ellas se va generando esta circunstancia”, argumentó el delegado Defensorial de Oruro, José León.', ' ', 'De acuerdo a datos del Tribunal Supremo Electoral (TSE) de 2015, hasta el 2019 Oruro estaba entre los tres departamentos con mayor cantidad de denuncias por acoso y violencia política hacia las mujeres, con 12 denuncias, después de La Paz con 43 y Cochabamba con 17.', 'Y según la Asociación de Concejalas de Bolivia (Acobol), de 2018 hasta el 2020, a nivel nacional hubo 362 denuncias, de las cuales 16 pertenecen a Oruro.', 'Según León, los municipios de Challapata, Huari, y Santiago de Huayllamarca, son los que han dado el primer paso para la incorporación de la Ley 243.', '“Lastimosamente no es fácil este proceso de incidencia porque muchos municipios no cuentan con asesores legales o apoyo técnico que pueda visualizar e impulsar que se concretice esta incorporación de la normativa”, añadió.', 'Ante esta situación hace algunas semanas se firmó una carta de intenciones junto al Tribunal Electoral Departamental de Oruro (TEDO), Acobol, Asociación de Municipios del Departamento de Oruro (Amdeor) para hacer el seguimiento respecto a la implementación de la normativa.', 'Desde la Defensoría del Pueblo se trabajó en un paquete normativo que contempla la propuesta de reglamento general de la asamblea departamental o concejo municipal, proyecto de reglamento de comisión de ética, proyecto de reglamento interno de personal, y propuesta de régimen disciplinario, todo ello orientado a “luchar” contra el acoso y la violencia política hacia las mujeres.']",2021-09-16T16:24:02+00:00,Acoso y violencia política hacia las mujeres se naturalizó en el área rural,https://lapatria.bo/2021/09/16/acoso-y-violencia-politica-hacia-las-mujeres-se-naturalizo-en-el-area-rural/
"['Mediante la formación de la Plataforma de atención a embarazos adolescentes con varias instituciones públicas y privadas de Oruro, se prevé la reglamentación de la Ley Departamental No 179 de la “Declaratoria de prevención del embarazo en adolescentes en el departamento”, para su total aplicación.', 'Considerando que en septiembre se realizan varias actividades relacionadas a la prevención en el tema de embarazos en adolescentes, el Área Adolescencia y Juventud del Servicio Departamental de Salud (Sedes) de Oruro, encamina una serie de actividades de concienciación con la juventud.', 'El responsable del área, Edwin Villca Lucana, mencionó que la presente ley aprobada el 13 de agosto de 2019, tiene la finalidad de promover la prevención del embarazo en adolescentes a través de espacios de discusión, análisis, evaluación y toma de decisiones a nivel departamental y en coordinación con las demás instancias públicas y privadas durante los 365 días del año con mayor énfasis la última semana de septiembre.', 'A razón de la ley, desde el área del Sedes enviaron un instructivo a los 35 municipios del departamento de Oruro para que en lo que resta del mes, vayan realizando actividades de prevención y socialización mediante ferias, talleres y charlas en favor de los adolescentes.', 'Mientras que a nivel municipal, se espera la formación de la Plataforma de atención a embarazos adolescentes con el apoyo de varias instancias para organizar en conjunto una gran actividad de prevención a nivel departamental.', 'Además, uno de los primeros trabajos de la plataforma será impulsar la reglamentación de la Ley Departamental No179 para su aplicación al 100% y asumir acciones para sancionar a instituciones o personas que incumplan la normativa.', '“Los miembros de las instituciones que van a participar en esta plataforma, el primer trabajo que harán es trabajar la reglamentación, porque en base a eso, sí vamos a poder tomar acciones más específicas sobre algún infractor que estuviese no queriendo hacer casos a ley, entonces esta ley, teniendo su reglamentación va a favorecer y va a disminuir los tipos de violencia que están en alto porcentaje”, dijo Villca.']",2021-09-16T16:18:45+00:00,Buscan la reglamentación de la ley de prevención de embarazo adolescente,https://lapatria.bo/2021/09/16/buscan-la-reglamentacion-de-la-ley-de-prevencion-de-embarazo-adolescente/
"['Con miras a la explotación de los recursos evaporíticos en el salar de Coipasa, ayer la Universidad Técnica de Oruro (UTO) y la empresa china Qingdao Qianyun firmaron un protocolo de intenciones para poner en marcha las patentes de litio que la Facultad Nacional de Ingeniería (FNI) creó a través de sus docentes.', 'Este protocolo de intenciones tiene por objeto la cooperación técnica, científica, de innovación y economía entre ambas entidades, porque se prevé la transferencia de tecnología, el desarrollo y la ejecución conjunta de proyectos estratégicos.', '“Va a ser para nosotros un placer trabajar en la prueba de consejo que no es más que la creación de los equipos reales de los diseños industriales que han hecho los ingenieros, para hacer los ajustes correspondientes y las pruebas de producción y para por ultimo terminar ajustando las patentes ya con un método industrial”, aseveró el gerente de la empresa china, Juan Carlos Bechera Muckled.', 'El documento fue rubricado ayer en la tarde en ambientes del Honorable Consejo Universitario, en presencia de autoridades del Estado central, parlamentarios de la región, representantes de la empresa china y de la UTO.', 'El catedrático de la carrera de ingeniería química – alimentos de la FNI, José Luis Zamorano fue el encargado de explicar el interés de la Casa Superior de Estudios en el litio desde hace varias gestiones el cual se tradujo en una serie de investigaciones, cursos, maestrías etc.', 'Además, explicó que las patentes son: “Equipo modular para la recuperación de cristales de NaCI, KCI, compuestos de litio y otros en la fase de concentración de salmueras de salares”; y “Proceso modular para la recuperación de cristales de NaCI, KCI, compuestos de litio y otros en la fase de concentración de salmueras de salares”.', '“El litio puede ser, si así lo concibe la Universidad, una poderosa palanca para impulsar el desarrollo integral de nuestra región, por eso reconocemos que el esfuerzo de nuestros investigadores que han podido desarrollar, dar las gestiones de esta aplicación que se da a conocer en este momento y gracias a ello hemos podido patentar aspectos que actualmente van a ser puestos a disposición con algunos ajustes”, mencionó el rector de la UTO, Augusto Medinaceli Ortiz.']",2021-09-16T16:18:00+00:00,Sellan intención para poner en marcha patentes de litio creadas en la UTO,https://lapatria.bo/2021/09/16/sellan-intencion-para-poner-en-marcha-patentes-de-litio-creadas-en-la-uto/
"['Como parte de un convenio interinstitucional, la Universidad Privada de Oruro (Unior) y el Colegio de Ingenieros Comerciales de Oruro (CIC), aunaron esfuerzos ayer y comprometieron el apoyo mutuo y la asistencia técnica en todas sus áreas. La firma de un convenio selló la alianza.', 'En ambientes de la casa superior de estudios, se protocolizó la firma de un convenio que permitirá al apoyo entre ambas instituciones en diversas áreas, académico, cultural, técnico, científico, investigativo, científico, artísticos, deportivos y otras más.', '“En relaciones interinstitucionales que nos permite entre los objetivos, relacionar las dos instituciones en todos los campos posibles, para que haya una interrelación entre ambos. Absolutamente todo coordinaremos y a la larga si es posible con apoyo de ellos, poner la carrera de Ingeniería Comercial”, manifestó la rectora de la Unior, Beatriz Cortés Gumucio.', 'El CIC, fue creado hace algunos meses, el primer directorio encabezado por Jesús Lucas Laura, quien firmó ayer el convenio de apoyo interinstitucional entre su gremio colegiado y la Unior.', '“Es importante que las instituciones intercambien su conocimiento y sus recursos humanos, la capacidad, con el fin de crecimiento mutuo. El Colegio está dispuesto a contribuir y poder intercambiar las diferentes modalidades de cooperación”, destacó el presidente del CIC.', 'De acuerdo a la cláusula quinta del convenio, existe validez desde el momento de la firma, de manera indefinida.', '“El presente convenio tendrá vigencia sin términos de duración, mientras las partes no manifiesten de forma expresa su voluntad de rescindir, a cuyo efecto deberá comunicar de forma fehaciente dicha intensión con una antelación pertinente” detalla el documento firmado.', 'El convenio permitirá el apoyo mutuo en temas académicos, actividades extracurriculares y acciones de mejoramiento institucional.']",2021-09-16T16:05:36+00:00,Unior e ingenieros comerciales comprometen apoyo y asistencia técnica,https://lapatria.bo/2021/09/16/unior-e-ingenieros-comerciales-comprometen-apoyo-y-asistencia-tecnica/
"['Preocupados por la contaminación en Oruro a causa de los desechos sólidos, dos estudiantes de mecánica industrial del Instituto Tecnológico IAI construyeron un molino triturador y estrujador para la elaboración de productos a base del plástico reciclado, este proyecto fue seleccionado entre las mejores innovaciones del departamento.', 'Los estudiantes de quinto semestre de mecánica industrial, Edgar Juárez Gutiérrez y Alexander Mamani Canaviri, con la tutoría del docente Edwin Velásquez Aguilar, fueron quienes crearon este importante proyecto.', '“En Bolivia la cantidad de basura generada diariamente es de 7.022 toneladas de las cuales los residuos plásticos son el 10,2 por ciento, lo que equivale a 716 toneladas al día, de estos materiales plásticos tan solo se reciclan el dos por ciento es decir 14 toneladas, esto genera grandes problemas medioambientales, ya que la mayoría del plástico se va a la basura común”, justificó Mamani.', 'Para construir el molino triturador y estrujador para la elaboración de productos a base del plástico reciclado; primeramente, tuvieron que realizar un acopio de información para la fabricación, bajo la premisa de reducir el volumen de los materiales plásticos.', 'La idea empezó a gestarse en abril con la consulta bibliográfica; el cálculo, diseño, y fabricado de piezas lo hicieron entre mayo, junio y julio; para agosto ya tenían construida la máquina en un 50 por ciento; ya para este mes el equipo fue expuesto en una feria de institutos superiores en el que salió entre los más relevantes.', '“Los recursos físicos con los cuales contamos son diferentes herramientas propias, así como herramientas y maquinarias proporcionadas por el Instituto IAI, la mayoría de los materiales para la realización de este proyecto los conseguimos de las diferentes chatarrerías que hay en nuestra ciudad”, argumentó Juárez.', 'El plástico es ingresado primeramente a la trituradora, la cual funciona con cuchillas programadas para cortar el material a un tamaño de aproximadamente un centímetro de diámetro, el luego ingresa a la estrujadora y con el calor que se produce va derritiendo hasta conseguir filamentos de plástico.', 'La máquina les costó aproximadamente dos mil bolivianos, pero señalan que sus similares en el mercado de otros departamentos superan los dos mil dólares.']",2021-09-16T16:05:15+00:00,Estudiantes del IAI fabrican trituradora para plástico reciclado,https://lapatria.bo/2021/09/16/estudiantes-del-iai-fabrican-trituradora-para-plastico-reciclado/
"['Desde la Dirección de Igualdad de Oportunidades (DIO), manifestaron su preocupación ante los datos expuestos por los representantes del Viceministerio de Defensa Social y Sustancias Controladas durante una capacitación, que señalaron que niños desde los 13 años en la urbe orureña se dedican al consumo de drogas.', 'Durante el taller de capacitación en lineamientos y estrategias de prevención del consumo de drogas de niños, niñas y adolescentes dirigida a varias instituciones orureñas, se conoció también que el inicio en el consumo de tabaco, drogas y alcohol, ocurre a edades muy tempranas.', 'El responsable de la DIO, Luis Martínez, observó con mucha preocupación que en la ciudad de Oruro, desde los 13 años, “prácticamente los niños y las niñas se dedicarían al consumo de inhalante”.', 'Otros datos que alarman al área, es el consumo de tabaco de los adolescentes a los 14 años, el uso de tranquilizantes a los 15 años y el consumo de alcohol a los 16 años.', 'Según el responsable, la falta de autoestima, mala relación con sus progenitores, falta de control en la publicidad de drogas licitas, entre otros factores son los que influyen para que los adolescentes recurran al consumo de estos estupefacientes.', 'En ese contexto, Martínez destacó, la importancia de dar atención y protección a las familias, además de fomentar la información preventiva, que favorezca al desarrollo integral al interior del hogar.', 'Para reducir estos índices preocupantes en la ciudad, el responsable de la DIO, mencionó que se coordinarán acciones con diferentes entidades, como la que realiza la Unidad de Defensa al Consumidor de la Alcaldía para sancionar y los locales de expendio de bebidas alcohólicas que permiten el ingreso de menores de edad.']",2021-09-16T15:53:39+00:00,En Oruro detectan que niños desde los 13 años se dedican al consumo de drogas,https://lapatria.bo/2021/09/16/en-oruro-detectan-que-ninos-desde-los-13-anos-se-dedican-al-consumo-de-drogas/
"['Hasta la fecha, son 1.400 millones de habitantes en China que tienen completo su esquema de vacunación contra el Covid-19, esta cifra equivale al 70 por ciento de su población, informó este jueves el Gobierno de ese país.', 'El país asiático, donde se registró los primeros contagios de coronavirus en diciembre de 2019, distribuyó un total de 2.160 millones de inmunizantes para su población, afirmó el Ministerio de Salud en una conferencia de prensa.', 'Desde el inicio de la vacunación masiva en China, las autoridades de ese país entregaron una docena de huevos, kilo de arroz, papel higiénico, entre otros productos, como un incentivo para que su población reciba los inoculantes contra el virus. Asimismo, ordenaron que haya cero tolerancia para aquellas personas que no quieran aplicarse las dosis anticovid.', 'De esta manera, los ciudadanos chinos que no quieran inocularse contra la enfermedad no recibirán su salario y están prohibidos de ingresar a lugares públicos. Sin embargo, estas restricciones estarán activas hasta que China alcance la inmunidad colectiva.', 'Los funcionarios del país Oriental tratan de evitar un rebrote de coronavirus, con ese objetivo aplican estrictos controles sanitarios que dieron resultados eficaces, debido a que el registro de casos son cada vez menos.', 'Desde finales del año pasado, China comenzó a vacunar a su población contra el coronavirus con los inoculantes de las empresas de ese país Sinopharm y Sinovac. Ambas con un lapso de 21 días para la aplicación de la segunda dosis.', '/SVG/']",2021-09-16T15:51:09+00:00,Covid-19: China tiene el 70% de su población inmunizada con dos dosis,https://lapatria.bo/2021/09/16/covid-19-china-tiene-el-70-de-su-poblacion-inmunizada-con-dos-dosis/
